user_id,product_id,purchase_date,quantity,price_paid_per_unit,total_price_paid,discount_percent,product_diet_type,user_diet_type
U0137,P0314,2025-06-13,2,78.34,156.68,50,green,yellow
U0248,P0142,2025-06-20,1,79.44,79.44,10,green,yellow
U0143,P0168,2025-06-25,1,92.96,92.96,50,green,green
U0133,P0447,2025-06-27,2,339.51,679.02,20,green,yellow
U0044,P0495,2025-06-26,1,228.12,228.12,30,red,red
U0148,P0206,2025-06-05,3,178.51,535.53,0,yellow,yellow
U0238,P0219,2025-06-20,1,243.75,243.75,50,green,green
U0156,P0425,2025-05-30,2,135.44,270.88,30,yellow,red
U0047,P0040,2025-06-15,1,431.55,431.55,0,red,red
U0006,P0286,2025-05-22,3,109.66,328.98,40,red,red
U0178,P0442,2025-06-06,1,348.92,348.92,30,yellow,red
U0274,P0211,2025-06-27,2,211.57,423.14,40,green,green
U0271,P0163,2025-06-25,1,73.03,73.03,0,red,red
U0262,P0026,2025-06-24,3,91.68,275.04,40,yellow,yellow
U0034,P0138,2025-05-12,1,212.0,212.0,10,green,green
U0015,P0313,2025-05-28,2,174.27,348.54,20,green,yellow
U0068,P0172,2025-06-14,1,179.4,179.4,0,green,green
U0294,P0383,2025-06-28,3,334.31,1002.93,20,green,green
U0252,P0397,2025-05-30,3,248.44,745.32,40,green,red
U0275,P0482,2025-06-08,1,252.38,252.38,30,green,green
U0009,P0485,2025-06-22,1,170.89,170.89,0,red,red
U0089,P0482,2025-06-19,2,252.38,504.76,30,green,green
U0027,P0030,2025-06-15,2,182.31,364.62,30,green,green
U0291,P0448,2025-06-28,2,222.35,444.7,50,green,red
U0167,P0006,2025-06-27,1,184.06,184.06,0,green,green
U0054,P0037,2025-06-28,1,64.73,64.73,30,green,green
U0009,P0184,2025-06-22,2,222.97,445.94,50,yellow,red
U0206,P0172,2025-06-16,1,179.4,179.4,0,green,red
U0258,P0104,2025-05-14,2,75.46,150.92,50,green,green
U0130,P0316,2025-06-22,3,126.65,379.95,40,green,red
U0101,P0316,2025-06-09,1,126.65,126.65,40,green,red
U0157,P0208,2025-06-27,1,66.14,66.14,50,red,red
U0193,P0230,2025-06-25,1,373.5,373.5,20,red,red
U0030,P0075,2025-06-28,3,212.94,638.82,50,green,green
U0105,P0322,2025-06-02,1,406.68,406.68,10,green,green
U0042,P0107,2025-06-17,1,427.56,427.56,10,red,red
U0052,P0476,2025-05-10,3,309.38,928.14,0,green,yellow
U0129,P0363,2025-05-20,1,394.31,394.31,10,yellow,red
U0237,P0031,2025-06-01,3,327.73,983.19,0,green,red
U0202,P0471,2025-06-25,2,292.35,584.7,0,green,green
U0142,P0050,2025-06-09,2,186.58,373.16,50,green,red
U0084,P0431,2025-06-14,3,358.92,1076.76,20,yellow,red
U0217,P0437,2025-06-18,1,321.97,321.97,10,green,red
U0254,P0217,2025-06-28,1,58.48,58.48,40,green,green
U0170,P0058,2025-06-27,3,283.64,850.92,30,green,red
U0129,P0395,2025-06-21,1,270.01,270.01,40,red,red
U0124,P0116,2025-05-16,2,63.31,126.62,10,green,green
U0115,P0161,2025-06-09,2,81.39,162.78,50,green,green
U0164,P0377,2025-05-21,1,45.7,45.7,20,green,green
U0040,P0305,2025-06-22,3,221.26,663.78,40,red,red
U0077,P0153,2025-06-25,1,214.86,214.86,50,green,green
U0128,P0081,2025-06-23,3,277.13,831.39,10,green,green
U0064,P0389,2025-05-31,2,201.22,402.44,10,green,green
U0266,P0347,2025-06-05,2,122.25,244.5,40,yellow,yellow
U0145,P0092,2025-06-12,1,59.5,59.5,30,red,red
U0001,P0313,2025-06-28,1,174.27,174.27,20,green,green
U0125,P0281,2025-06-22,3,346.43,1039.29,0,green,green
U0139,P0108,2025-06-23,2,235.74,471.48,0,green,green
U0183,P0119,2025-06-04,1,117.1,117.1,30,green,red
U0277,P0092,2025-06-23,1,59.5,59.5,30,red,red
U0092,P0379,2025-06-27,3,225.84,677.52,50,red,red
U0140,P0066,2025-06-23,2,426.94,853.88,0,red,red
U0212,P0098,2025-06-24,1,145.02,145.02,0,green,green
U0130,P0365,2025-05-29,3,344.68,1034.04,0,red,red
U0225,P0443,2025-06-24,1,214.5,214.5,50,green,green
U0222,P0087,2025-05-09,2,164.7,329.4,20,green,green
U0054,P0357,2025-06-24,1,75.67,75.67,50,green,green
U0294,P0080,2025-05-05,3,316.96,950.88,30,green,green
U0170,P0053,2025-06-25,2,144.01,288.02,50,green,red
U0095,P0475,2025-06-28,1,233.67,233.67,30,green,red
U0142,P0396,2025-05-15,3,193.03,579.09,10,red,red
U0094,P0212,2025-06-19,1,136.3,136.3,40,red,red
U0000,P0219,2025-06-19,1,243.75,243.75,50,green,green
U0071,P0045,2025-05-23,2,159.88,319.76,50,red,red
U0200,P0224,2025-05-28,2,285.32,570.64,40,yellow,red
U0141,P0459,2025-06-21,2,470.85,941.7,0,yellow,red
U0158,P0150,2025-06-27,2,265.56,531.12,30,red,red
U0025,P0169,2025-06-07,3,310.06,930.18,20,green,green
U0062,P0407,2025-06-21,2,384.28,768.56,0,yellow,red
U0294,P0280,2025-06-27,3,307.25,921.75,0,green,green
U0202,P0029,2025-05-28,2,421.73,843.46,0,green,green
U0164,P0498,2025-05-28,1,364.3,364.3,0,green,green
U0285,P0422,2025-05-25,1,51.65,51.65,40,green,red
U0062,P0197,2025-06-12,3,357.58,1072.74,20,yellow,red
U0090,P0311,2025-06-12,1,168.47,168.47,20,yellow,red
U0108,P0357,2025-05-25,1,75.67,75.67,50,green,green
U0233,P0323,2025-06-24,3,259.83,779.49,20,green,red
U0050,P0162,2025-06-24,2,202.16,404.32,50,green,yellow
U0282,P0004,2025-05-23,2,335.4,670.8,20,red,red
U0000,P0268,2025-06-01,1,489.46,489.46,0,green,green
U0089,P0169,2025-06-28,3,310.06,930.18,20,green,green
U0079,P0329,2025-06-28,3,262.02,786.06,40,green,yellow
U0206,P0153,2025-06-06,1,214.86,214.86,50,green,red
U0268,P0383,2025-06-27,2,334.31,668.62,20,green,red
U0013,P0166,2025-05-05,3,242.07,726.21,50,green,green
U0096,P0020,2025-06-02,3,90.6,271.8,20,yellow,red
U0272,P0437,2025-06-21,1,321.97,321.97,10,green,yellow
U0029,P0168,2025-06-24,1,92.96,92.96,50,green,red
U0143,P0099,2025-06-23,2,277.94,555.88,10,green,green
U0208,P0463,2025-06-05,1,371.21,371.21,0,yellow,red
U0141,P0017,2025-06-26,3,153.55,460.65,40,yellow,red
U0253,P0464,2025-06-27,2,186.95,373.9,50,green,green
U0062,P0012,2025-06-20,1,172.42,172.42,20,red,red
U0269,P0453,2025-06-05,2,93.37,186.74,30,yellow,yellow
U0118,P0351,2025-06-09,1,81.91,81.91,40,red,red
U0197,P0313,2025-05-22,1,174.27,174.27,20,green,green
U0117,P0464,2025-06-09,1,186.95,186.95,50,green,yellow
U0013,P0074,2025-06-12,3,56.1,168.3,30,green,green
U0297,P0085,2025-06-19,1,112.24,112.24,20,yellow,yellow
U0067,P0403,2025-05-12,2,133.97,267.94,30,green,red
U0233,P0040,2025-05-27,1,431.55,431.55,0,red,red
U0081,P0050,2025-05-17,2,186.58,373.16,50,green,yellow
U0227,P0197,2025-06-17,2,357.58,715.16,20,yellow,red
U0293,P0319,2025-06-26,3,135.45,406.35,0,green,red
U0237,P0330,2025-06-14,2,153.42,306.84,50,yellow,red
U0033,P0142,2025-05-12,2,79.44,158.88,10,green,green
U0223,P0043,2025-06-05,1,133.13,133.13,20,green,yellow
U0008,P0086,2025-06-14,1,268.34,268.34,20,yellow,red
U0228,P0082,2025-06-23,2,30.85,61.7,40,green,green
U0154,P0241,2025-06-28,3,146.06,438.18,50,yellow,yellow
U0120,P0087,2025-05-06,1,164.7,164.7,20,green,green
U0285,P0122,2025-06-25,2,113.14,226.28,10,yellow,red
U0082,P0367,2025-06-28,1,121.22,121.22,20,green,yellow
U0078,P0181,2025-05-20,2,115.28,230.56,50,yellow,red
U0172,P0464,2025-06-25,2,186.95,373.9,50,green,green
U0027,P0299,2025-06-21,1,83.94,83.94,40,green,green
U0268,P0030,2025-05-30,3,182.31,546.93,30,green,red
U0073,P0414,2025-06-28,2,255.74,511.48,20,green,yellow
U0012,P0354,2025-06-03,3,171.64,514.92,10,green,green
U0063,P0438,2025-06-15,3,257.54,772.62,10,green,green
U0082,P0362,2025-06-23,2,380.71,761.42,20,green,yellow
U0171,P0215,2025-06-11,1,61.19,61.19,40,red,red
U0035,P0205,2025-05-19,2,221.2,442.4,10,yellow,yellow
U0277,P0151,2025-06-14,2,120.46,240.92,50,yellow,red
U0204,P0298,2025-05-21,1,361.91,361.91,10,green,green
U0248,P0174,2025-05-25,2,166.17,332.34,40,yellow,yellow
U0233,P0416,2025-06-27,1,60.89,60.89,0,yellow,red
U0225,P0011,2025-06-18,3,393.32,1179.96,0,green,green
U0011,P0441,2025-06-28,1,243.27,243.27,30,red,red
U0159,P0186,2025-06-10,3,346.98,1040.94,30,yellow,red
U0097,P0016,2025-06-25,2,312.57,625.14,20,green,green
U0178,P0018,2025-06-28,1,142.96,142.96,50,red,red
U0045,P0446,2025-06-06,2,230.0,460.0,10,green,green
U0133,P0444,2025-06-12,1,443.4,443.4,0,green,yellow
U0176,P0323,2025-06-18,3,259.83,779.49,20,green,green
U0111,P0060,2025-06-21,2,361.59,723.18,10,green,green
U0299,P0325,2025-06-18,3,203.38,610.14,50,green,yellow
U0129,P0389,2025-06-19,2,201.22,402.44,10,green,red
U0024,P0110,2025-06-26,2,260.15,520.3,30,green,yellow
U0233,P0252,2025-06-06,2,124.98,249.96,0,red,red
U0001,P0254,2025-06-10,2,105.25,210.5,50,green,green
U0166,P0423,2025-05-30,2,454.14,908.28,0,green,yellow
U0027,P0169,2025-06-15,1,310.06,310.06,20,green,green
U0281,P0058,2025-06-26,3,283.64,850.92,30,green,green
U0241,P0422,2025-06-19,2,51.65,103.3,40,green,yellow
U0207,P0226,2025-06-09,2,452.56,905.12,0,red,red
U0147,P0327,2025-06-26,1,279.82,279.82,30,red,red
U0272,P0432,2025-06-21,3,214.35,643.05,50,yellow,yellow
U0229,P0490,2025-06-28,1,339.64,339.64,0,green,red
U0100,P0322,2025-05-24,2,406.68,813.36,10,green,red
U0114,P0258,2025-06-06,3,75.98,227.94,20,green,yellow
U0269,P0434,2025-06-27,3,425.02,1275.06,10,yellow,yellow
U0104,P0482,2025-05-25,3,252.38,757.14,30,green,red
U0068,P0191,2025-05-31,2,170.52,341.04,0,green,green
U0100,P0329,2025-06-19,3,262.02,786.06,40,green,red
U0220,P0008,2025-06-28,1,106.76,106.76,40,yellow,yellow
U0134,P0221,2025-06-22,3,422.27,1266.81,0,green,green
U0248,P0082,2025-06-27,1,30.85,30.85,40,green,yellow
U0126,P0449,2025-06-25,1,260.7,260.7,10,green,yellow
U0176,P0491,2025-06-10,3,253.64,760.92,40,green,green
U0182,P0499,2025-06-18,2,354.69,709.38,0,green,green
U0064,P0329,2025-06-28,1,262.02,262.02,40,green,green
U0118,P0490,2025-06-22,2,339.64,679.28,0,green,red
U0185,P0316,2025-06-26,1,126.65,126.65,40,green,yellow
U0056,P0231,2025-05-23,2,294.79,589.58,40,green,green
U0022,P0022,2025-06-11,3,303.04,909.12,10,red,red
U0090,P0490,2025-06-26,3,339.64,1018.92,0,green,red
U0127,P0477,2025-05-28,2,183.94,367.88,40,green,green
U0046,P0136,2025-06-20,1,143.28,143.28,40,green,green
U0208,P0178,2025-06-28,3,345.84,1037.52,30,red,red
U0025,P0211,2025-05-10,3,211.57,634.71,40,green,green
U0232,P0302,2025-06-14,2,73.08,146.16,50,red,red
U0016,P0162,2025-06-13,3,202.16,606.48,50,green,green
U0025,P0096,2025-05-14,1,114.56,114.56,20,green,green
U0168,P0411,2025-06-23,1,74.12,74.12,30,green,green
U0155,P0415,2025-06-21,3,205.99,617.97,0,green,green
U0267,P0130,2025-06-26,1,159.86,159.86,20,red,red
U0000,P0198,2025-06-15,1,278.39,278.39,0,green,green
U0166,P0263,2025-06-14,3,168.95,506.85,50,green,yellow
U0176,P0314,2025-06-12,1,78.34,78.34,50,green,green
U0251,P0058,2025-06-28,3,283.64,850.92,30,green,red
U0293,P0139,2025-06-11,2,319.5,639.0,30,green,red
U0192,P0444,2025-06-17,1,443.4,443.4,0,green,red
U0195,P0386,2025-06-28,3,193.72,581.16,20,yellow,yellow
U0130,P0311,2025-06-07,2,168.47,336.94,20,yellow,red
U0253,P0033,2025-06-03,2,145.14,290.28,30,green,green
U0111,P0124,2025-06-25,1,66.25,66.25,0,green,green
U0133,P0059,2025-06-22,1,322.04,322.04,0,green,yellow
U0192,P0364,2025-05-30,3,302.31,906.93,0,yellow,red
U0253,P0138,2025-05-04,2,212.0,424.0,10,green,green
U0035,P0455,2025-06-27,1,291.83,291.83,40,yellow,yellow
U0161,P0184,2025-06-26,1,222.97,222.97,50,yellow,yellow
U0146,P0292,2025-05-24,2,118.22,236.44,40,red,red
U0029,P0443,2025-06-22,3,214.5,643.5,50,green,red
U0259,P0120,2025-06-13,1,349.8,349.8,30,green,red
U0277,P0129,2025-06-26,1,259.18,259.18,0,red,red
U0118,P0393,2025-05-08,1,183.91,183.91,0,red,red
U0148,P0306,2025-06-20,1,163.15,163.15,40,green,yellow
U0226,P0135,2025-05-23,2,49.56,99.12,50,green,red
U0041,P0219,2025-06-26,2,243.75,487.5,50,green,red
U0110,P0244,2025-05-17,1,197.3,197.3,50,red,red
U0184,P0267,2025-06-18,1,35.89,35.89,40,yellow,red
U0295,P0011,2025-06-26,2,393.32,786.64,0,green,red
U0161,P0206,2025-06-19,2,178.51,357.02,0,yellow,yellow
U0115,P0448,2025-06-28,2,222.35,444.7,50,green,green
U0061,P0287,2025-05-23,2,206.57,413.14,30,green,yellow
U0294,P0487,2025-06-19,2,181.96,363.92,0,green,green
U0098,P0411,2025-06-27,3,74.12,222.36,30,green,yellow
U0251,P0440,2025-06-04,2,71.35,142.7,0,red,red
U0103,P0105,2025-06-10,3,195.46,586.38,50,green,red
U0229,P0393,2025-06-17,2,183.91,367.82,0,red,red
U0226,P0478,2025-06-27,2,169.69,339.38,30,green,red
U0166,P0422,2025-06-15,2,51.65,103.3,40,green,yellow
U0067,P0082,2025-06-16,1,30.85,30.85,40,green,red
U0163,P0463,2025-06-09,2,371.21,742.42,0,yellow,yellow
U0190,P0267,2025-06-28,1,35.89,35.89,40,yellow,yellow
U0153,P0154,2025-06-02,1,127.48,127.48,50,green,green
U0158,P0322,2025-05-23,1,406.68,406.68,10,green,red
U0070,P0430,2025-06-24,1,325.74,325.74,20,green,yellow
U0245,P0314,2025-06-03,1,78.34,78.34,50,green,red
U0150,P0093,2025-06-23,2,157.54,315.08,20,green,red
U0111,P0041,2025-06-03,1,117.38,117.38,30,green,green
U0101,P0016,2025-06-24,1,312.57,312.57,20,green,red
U0067,P0332,2025-06-16,3,97.32,291.96,0,red,red
U0097,P0447,2025-05-25,3,339.51,1018.53,20,green,green
U0009,P0131,2025-06-13,3,333.82,1001.46,20,green,red
U0119,P0184,2025-06-18,3,222.97,668.91,50,yellow,yellow
U0299,P0124,2025-06-05,2,66.25,132.5,0,green,yellow
U0193,P0371,2025-06-04,2,257.6,515.2,0,red,red
U0053,P0124,2025-06-06,1,66.25,66.25,0,green,red
U0157,P0432,2025-06-15,3,214.35,643.05,50,yellow,red
U0032,P0096,2025-06-03,3,114.56,343.68,20,green,green
U0102,P0351,2025-06-22,3,81.91,245.73,40,red,red
U0277,P0358,2025-06-20,1,151.93,151.93,40,red,red
U0021,P0322,2025-05-21,1,406.68,406.68,10,green,red
U0047,P0275,2025-06-22,2,265.49,530.98,0,yellow,red
U0210,P0437,2025-06-19,3,321.97,965.91,10,green,red
U0215,P0157,2025-06-17,2,255.82,511.64,30,red,red
U0193,P0280,2025-05-25,1,307.25,307.25,0,green,red
U0272,P0447,2025-06-20,3,339.51,1018.53,20,green,yellow
U0178,P0115,2025-06-27,3,324.41,973.23,20,red,red
U0011,P0025,2025-06-22,2,77.32,154.64,30,yellow,red
U0229,P0205,2025-06-03,1,221.2,221.2,10,yellow,red
U0195,P0011,2025-06-19,2,393.32,786.64,0,green,yellow
U0294,P0469,2025-06-25,2,332.57,665.14,30,green,green
U0264,P0410,2025-06-21,3,139.93,419.79,50,green,red
U0231,P0114,2025-05-28,1,278.68,278.68,20,green,green
U0134,P0152,2025-06-10,1,296.35,296.35,0,green,green
U0161,P0382,2025-05-09,3,61.49,184.47,0,green,yellow
U0023,P0256,2025-06-23,3,241.01,723.03,20,green,yellow
U0082,P0132,2025-06-26,1,287.97,287.97,20,yellow,yellow
U0038,P0314,2025-06-08,3,78.34,235.02,50,green,green
U0134,P0287,2025-05-17,1,206.57,206.57,30,green,green
U0223,P0479,2025-06-27,1,149.62,149.62,20,green,yellow
U0143,P0444,2025-06-23,1,443.4,443.4,0,green,green
U0296,P0008,2025-06-25,3,106.76,320.28,40,yellow,red
U0289,P0266,2025-06-04,2,249.82,499.64,40,red,red
U0155,P0171,2025-06-17,3,215.3,645.9,30,green,green
U0127,P0179,2025-06-24,2,225.43,450.86,50,green,green
U0172,P0477,2025-05-22,2,183.94,367.88,40,green,green
U0211,P0131,2025-06-13,2,333.82,667.64,20,green,green
U0031,P0293,2025-06-11,2,63.64,127.28,0,green,red
U0200,P0344,2025-06-26,3,460.25,1380.75,0,red,red
U0116,P0098,2025-06-28,3,145.02,435.06,0,green,green
U0145,P0378,2025-06-18,1,232.91,232.91,30,red,red
U0208,P0359,2025-05-15,1,329.73,329.73,10,red,red
U0016,P0316,2025-06-20,2,126.65,253.3,40,green,green
U0047,P0204,2025-05-31,1,31.66,31.66,50,red,red
U0213,P0237,2025-06-19,3,193.92,581.76,50,green,green
U0147,P0133,2025-06-27,2,154.31,308.62,40,red,red
U0284,P0242,2025-05-15,3,244.59,733.77,0,green,red
U0006,P0402,2025-06-20,1,281.92,281.92,40,green,red
U0264,P0052,2025-06-03,1,180.63,180.63,40,red,red
U0298,P0412,2025-06-20,2,465.5,931.0,0,yellow,red
U0094,P0232,2025-06-05,3,167.8,503.4,10,red,red
U0060,P0115,2025-06-22,1,324.41,324.41,20,red,red
U0253,P0141,2025-06-27,1,146.06,146.06,20,green,green
U0263,P0243,2025-05-05,1,426.56,426.56,10,yellow,red
U0148,P0098,2025-06-25,3,145.02,435.06,0,green,yellow
U0081,P0402,2025-06-28,2,281.92,563.84,40,green,yellow
U0273,P0231,2025-05-28,3,294.79,884.37,40,green,green
U0241,P0197,2025-06-11,1,357.58,357.58,20,yellow,yellow
U0263,P0111,2025-06-27,3,130.21,390.63,50,yellow,red
U0272,P0087,2025-05-09,1,164.7,164.7,20,green,yellow
U0072,P0352,2025-06-16,3,208.64,625.92,0,yellow,yellow
U0180,P0400,2025-06-22,2,38.96,77.92,30,green,green
U0139,P0419,2025-06-26,3,326.96,980.88,10,green,green
U0156,P0164,2025-06-15,3,233.98,701.94,40,green,red
U0233,P0034,2025-06-27,1,98.7,98.7,50,red,red
U0265,P0323,2025-06-28,1,259.83,259.83,20,green,green
U0014,P0033,2025-06-02,3,145.14,435.42,30,green,green
U0017,P0165,2025-06-15,2,341.35,682.7,0,green,green
U0129,P0081,2025-06-21,3,277.13,831.39,10,green,red
U0155,P0138,2025-05-23,3,212.0,636.0,10,green,green
U0054,P0385,2025-05-29,3,70.03,210.09,20,green,green
U0198,P0136,2025-06-25,2,143.28,286.56,40,green,green
U0237,P0431,2025-06-08,3,358.92,1076.76,20,yellow,red
U0196,P0168,2025-06-22,1,92.96,92.96,50,green,red
U0150,P0293,2025-06-01,3,63.64,190.92,0,green,red
U0052,P0136,2025-06-28,1,143.28,143.28,40,green,yellow
U0146,P0154,2025-06-20,1,127.48,127.48,50,green,red
U0278,P0195,2025-06-26,1,106.57,106.57,40,green,yellow
U0123,P0093,2025-06-18,3,157.54,472.62,20,green,yellow
U0179,P0092,2025-06-27,1,59.5,59.5,30,red,red
U0259,P0118,2025-06-20,2,365.85,731.7,0,red,red
U0030,P0169,2025-05-31,1,310.06,310.06,20,green,green
U0129,P0123,2025-06-20,2,392.99,785.98,10,red,red
U0116,P0389,2025-06-15,1,201.22,201.22,10,green,green
U0182,P0478,2025-06-27,3,169.69,509.07,30,green,green
U0226,P0300,2025-06-16,3,154.57,463.71,0,green,red
U0277,P0364,2025-05-24,2,302.31,604.62,0,yellow,red
U0147,P0263,2025-05-29,2,168.95,337.9,50,green,red
U0070,P0268,2025-06-03,1,489.46,489.46,0,green,yellow
U0120,P0039,2025-06-21,3,139.15,417.45,20,green,green
U0160,P0466,2025-06-14,1,498.98,498.98,0,red,red
U0107,P0422,2025-06-28,1,51.65,51.65,40,green,red
U0262,P0172,2025-06-13,2,179.4,358.8,0,green,yellow
U0225,P0172,2025-06-26,1,179.4,179.4,0,green,green
U0067,P0431,2025-06-19,3,358.92,1076.76,20,yellow,red
U0127,P0165,2025-06-05,3,341.35,1024.05,0,green,green
U0253,P0119,2025-06-23,3,117.1,351.3,30,green,green
U0116,P0424,2025-06-13,1,158.22,158.22,20,green,green
U0254,P0142,2025-06-20,1,79.44,79.44,10,green,green
U0065,P0434,2025-06-27,3,425.02,1275.06,10,yellow,red
U0087,P0011,2025-06-09,3,393.32,1179.96,0,green,red
U0258,P0354,2025-06-02,2,171.64,343.28,10,green,green
U0105,P0247,2025-06-26,1,162.83,162.83,40,green,green
U0123,P0355,2025-06-23,1,165.14,165.14,40,green,yellow
U0147,P0109,2025-05-28,2,239.14,478.28,30,red,red
U0280,P0489,2025-06-25,2,159.82,319.64,30,green,green
U0041,P0333,2025-05-04,2,367.78,735.56,20,red,red
U0245,P0439,2025-06-28,3,185.5,556.5,40,red,red
U0294,P0127,2025-05-20,2,185.5,371.0,10,green,green
U0088,P0026,2025-06-27,1,91.68,91.68,40,yellow,red
U0119,P0165,2025-06-10,1,341.35,341.35,0,green,yellow
U0176,P0162,2025-06-19,3,202.16,606.48,50,green,green
U0154,P0414,2025-06-25,1,255.74,255.74,20,green,yellow
U0278,P0419,2025-06-22,2,326.96,653.92,10,green,yellow
U0292,P0457,2025-06-10,3,241.32,723.96,0,yellow,yellow
U0073,P0055,2025-06-04,2,441.4,882.8,0,green,yellow
U0237,P0098,2025-06-28,3,145.02,435.06,0,green,red
U0063,P0264,2025-06-27,3,307.1,921.3,10,green,green
U0121,P0478,2025-06-27,2,169.69,339.38,30,green,green
U0294,P0075,2025-06-27,2,212.94,425.88,50,green,green
U0077,P0251,2025-06-13,1,374.87,374.87,20,green,green
U0137,P0181,2025-05-19,1,115.28,115.28,50,yellow,yellow
U0021,P0047,2025-06-24,3,120.16,360.48,30,red,red
U0136,P0124,2025-06-22,3,66.25,198.75,0,green,green
U0061,P0217,2025-06-18,1,58.48,58.48,40,green,yellow
U0245,P0218,2025-06-22,1,268.11,268.11,0,red,red
U0076,P0406,2025-05-31,2,239.0,478.0,0,green,green
U0102,P0372,2025-05-31,3,217.71,653.13,0,red,red
U0242,P0470,2025-06-24,2,315.28,630.56,20,green,yellow
U0007,P0137,2025-06-14,2,168.92,337.84,30,green,yellow
U0044,P0225,2025-06-19,1,274.64,274.64,10,red,red
U0120,P0029,2025-05-14,3,421.73,1265.19,0,green,green
U0088,P0083,2025-05-18,2,71.15,142.3,10,red,red
U0057,P0234,2025-06-14,3,278.47,835.41,30,yellow,yellow
U0103,P0305,2025-06-10,3,221.26,663.78,40,red,red
U0192,P0089,2025-06-23,3,50.12,150.36,20,red,red
U0259,P0215,2025-06-12,2,61.19,122.38,40,red,red
U0299,P0418,2025-06-25,1,243.4,243.4,50,yellow,yellow
U0033,P0464,2025-06-12,1,186.95,186.95,50,green,green
U0078,P0088,2025-06-26,3,117.08,351.24,40,red,red
U0254,P0217,2025-06-22,2,58.48,116.96,40,green,green
U0141,P0473,2025-06-24,2,323.03,646.06,30,yellow,red
U0035,P0362,2025-06-25,3,380.71,1142.13,20,green,yellow
U0232,P0213,2025-06-27,3,103.82,311.46,20,red,red
U0234,P0142,2025-05-11,3,79.44,238.32,10,green,green
U0275,P0376,2025-06-26,2,479.94,959.88,0,green,green
U0222,P0131,2025-06-15,2,333.82,667.64,20,green,green
U0131,P0434,2025-06-27,1,425.02,425.02,10,yellow,red
U0269,P0418,2025-06-28,2,243.4,486.8,50,yellow,yellow
U0273,P0437,2025-06-28,2,321.97,643.94,10,green,green
U0176,P0443,2025-06-27,2,214.5,429.0,50,green,green
U0193,P0174,2025-05-31,1,166.17,166.17,40,yellow,red
U0273,P0125,2025-05-28,2,93.18,186.36,30,green,green
U0175,P0204,2025-05-25,3,31.66,94.98,50,red,red
U0289,P0356,2025-06-27,3,376.79,1130.37,20,red,red
U0259,P0358,2025-06-22,3,151.93,455.79,40,red,red
U0104,P0219,2025-06-25,3,243.75,731.25,50,green,red
U0086,P0080,2025-05-31,1,316.96,316.96,30,green,green
U0043,P0484,2025-06-26,3,111.77,335.31,0,green,green
U0233,P0415,2025-06-18,2,205.99,411.98,0,green,red
U0228,P0137,2025-06-24,3,168.92,506.76,30,green,green
U0097,P0382,2025-05-26,3,61.49,184.47,0,green,green
U0186,P0306,2025-05-12,3,163.15,489.45,40,green,green
U0188,P0088,2025-06-23,3,117.08,351.24,40,red,red
U0218,P0188,2025-06-12,2,345.77,691.54,30,green,green
U0217,P0103,2025-06-28,2,172.92,345.84,50,red,red
U0051,P0463,2025-05-29,2,371.21,742.42,0,yellow,yellow
U0011,P0103,2025-06-28,3,172.92,518.76,50,red,red
U0265,P0299,2025-06-25,3,83.94,251.82,40,green,green
U0027,P0127,2025-05-29,1,185.5,185.5,10,green,green
U0224,P0068,2025-06-25,3,105.08,315.24,10,green,red
U0237,P0119,2025-05-23,1,117.1,117.1,30,green,red
U0215,P0127,2025-05-22,1,185.5,185.5,10,green,red
U0239,P0053,2025-06-23,2,144.01,288.02,50,green,red
U0131,P0237,2025-06-20,3,193.92,581.76,50,green,red
U0171,P0375,2025-06-24,3,215.23,645.69,40,yellow,red
U0192,P0398,2025-06-22,3,132.73,398.19,40,yellow,red
U0001,P0231,2025-05-24,3,294.79,884.37,40,green,green
U0284,P0467,2025-06-18,2,347.84,695.68,0,red,red
U0037,P0173,2025-06-22,2,168.87,337.74,10,yellow,yellow
U0160,P0209,2025-06-21,3,115.46,346.38,0,red,red
U0200,P0062,2025-05-28,3,277.32,831.96,10,yellow,red
U0115,P0477,2025-05-29,1,183.94,183.94,40,green,green
U0207,P0112,2025-05-20,2,131.79,263.58,20,red,red
U0180,P0142,2025-06-11,3,79.44,238.32,10,green,green
